,date,country,country_code,new_cases,tests_done,population,testing_rate,positivity_rate,totalVaccinations,weeklyVaccinations
2889,2023-06-12,Portugal,PT,1122.0,6896.0,10352042,66.6148765625178,16.2703016241299,28193802.0,76.0
2890,2023-06-19,Portugal,PT,1096.0,6941.0,10352042,67.0495734078359,15.7902319550497,28194210.0,58.0
2891,2023-06-26,Portugal,PT,1029.0,6219.0,10352042,60.0751040229551,16.5460684997588,28194526.0,45.0
2892,2023-07-03,Portugal,PT,1253.0,6073.0,10352042,58.6647542581454,20.6323069323234,28194797.0,39.0
2893,2023-07-10,Portugal,PT,1400.0,6252.0,10352042,60.3938817095217,22.3928342930262,28195120.0,46.0
2894,2023-07-17,Portugal,PT,1379.0,6170.0,10352042,59.6017674580532,22.3500810372771,28195360.0,34.0
2895,2023-07-24,Portugal,PT,1837.0,0.0,10352042,0.0,0.0,28195617.0,37.0
2896,2023-07-31,Portugal,PT,1713.0,6759.0,10352042,65.2914661667717,25.3439857967155,28195770.0,22.0
2897,2023-08-07,Portugal,PT,2386.0,7774.0,10352042,75.0962950111678,30.6920504244919,28195922.0,22.0
2898,2023-08-14,Portugal,PT,3172.0,8495.0,10352042,82.0611044661527,37.3396115361978,28196114.0,27.0
2899,2023-08-21,Portugal,PT,4332.0,10599.0,10352042,102.385596967246,40.8717803566374,28196428.0,45.0
2900,2023-08-28,Portugal,PT,4165.0,0.0,10352042,0.0,0.0,28196689.0,37.0
2901,2020-12-21,Romania,RO,33674.0,153394.0,19042455,805.536891120394,21.952618746496,965.0,0.0
2902,2020-12-28,Romania,RO,23896.0,113824.0,19042455,597.738054258235,20.9938150126511,13596.0,11893.0
2903,2021-01-04,Romania,RO,24961.0,109562.0,19042455,575.356486335402,22.7825340902868,108294.0,63725.0
2904,2021-01-04,Romania,RO,29408.0,200481.0,19042455,1052.81068013552,14.6687217242532,108294.0,63725.0
2905,2021-01-11,Romania,RO,20757.0,176013.0,19042455,924.3188443927,11.7928789350787,204662.0,95428.0
2906,2021-01-18,Romania,RO,17384.0,173182.0,19042455,909.452063822653,10.0379947107667,445945.0,176733.0
2907,2021-01-25,Romania,RO,17240.0,183182.0,19042455,961.966301088804,9.41140505071459,691075.0,255865.0
2908,2021-02-01,Romania,RO,16659.0,182563.0,19042455,958.715669802029,9.12506915420978,855982.0,193096.0
2909,2021-02-08,Romania,RO,16497.0,180707.0,19042455,948.969027365432,9.12914275595301,1113634.0,213308.0
2910,2021-02-15,Romania,RO,18404.0,197638.0,19042455,1037.88088248075,9.3119744178751,1370808.0,260070.0
2911,2021-02-22,Romania,RO,23065.0,201938.0,19042455,1060.4620045052,11.4218225395914,1524457.0,205136.0
2912,2021-03-01,Romania,RO,27211.0,207116.0,19042455,1087.65387656161,13.1380482434964,1818362.0,210753.0
2913,2021-03-08,Romania,RO,32560.0,217662.0,19042455,1143.03539118249,14.9589730867124,2152140.0,326974.0
2914,2021-03-15,Romania,RO,38122.0,228500.0,19042455,1199.95032153155,16.6835886214442,2513088.0,354277.0
2915,2021-03-22,Romania,RO,39494.0,235791.0,19042455,1238.2384519223,16.7495790763854,2904731.0,370258.0
2916,2021-03-29,Romania,RO,37266.0,237413.0,19042455,1246.75626120687,15.6966973164907,3299212.0,400436.0
2917,2021-04-05,Romania,RO,30083.0,228545.0,19042455,1200.18663559924,13.1628344527336,3690909.0,384258.0
2918,2021-04-12,Romania,RO,22124.0,214978.0,19042455,1128.94056990026,10.2912856199239,4223290.0,471227.0
2919,2021-04-19,Romania,RO,16106.0,206291.0,19042455,1083.32145198715,7.80741767697088,4823779.0,575598.0
2920,2021-04-26,Romania,RO,10402.0,168146.0,19042455,883.00589393542,6.18629048564938,5333318.0,574055.0
2921,2021-05-03,Romania,RO,8313.0,199472.0,19042455,1047.51199359536,4.16750220582337,5987368.0,544495.0
2922,2021-05-10,Romania,RO,5399.0,201072.0,19042455,1055.91427155795,2.68510782207369,6731656.0,723015.0
2923,2021-05-17,Romania,RO,3389.0,187419.0,19042455,984.216583418472,1.80824782972911,7320132.0,685645.0
2924,2021-05-24,Romania,RO,1922.0,184864.0,19042455,970.79919579697,1.03968322658819,7800566.0,494847.0
2925,2021-05-31,Romania,RO,1224.0,171668.0,19042455,901.501408300558,0.713004170841392,8230116.0,454184.0
2926,2021-06-07,Romania,RO,841.0,177612.0,19042455,932.715870931558,0.47350404251965,8528338.0,369959.0
2927,2021-06-14,Romania,RO,476.0,181662.0,19042455,953.984137024349,0.262025079543328,8727945.0,237535.0
2928,2021-06-21,Romania,RO,393.0,164234.0,19042455,862.462324316901,0.239292716489886,8894234.0,172946.0
2929,2021-06-28,Romania,RO,298.0,161930.0,19042455,850.36304405078,0.184030136478725,9026760.0,150862.0
2930,2021-07-05,Romania,RO,305.0,159459.0,19042455,837.386776022314,0.191271737562634,9136729.0,101580.0
2931,2021-07-12,Romania,RO,431.0,163348.0,19042455,857.80956289512,0.263853858020912,9228150.0,100844.0
2932,2021-07-19,Romania,RO,703.0,168203.0,19042455,883.305225087837,0.417947361224235,9325839.0,95815.0
2933,2021-07-26,Romania,RO,1138.0,184486.0,19042455,968.81415762831,0.616848974989972,9420877.0,97148.0
2934,2021-08-02,Romania,RO,1645.0,188975.0,19042455,992.387798737085,0.870485513956873,9511550.0,92085.0
2935,2021-08-09,Romania,RO,2536.0,208368.0,19042455,1094.22865906733,1.21707747830761,9585012.0,77283.0
2936,2021-08-16,Romania,RO,3892.0,229046.0,19042455,1202.81759888628,1.69922199034255,9665209.0,80948.0
2937,2021-08-23,Romania,RO,6316.0,247626.0,19042455,1300.38905172679,2.55062069411128,9744770.0,79839.0
2938,2021-08-30,Romania,RO,9866.0,270634.0,19042455,1421.21380882875,3.6455138674372,9810927.0,72356.0
2939,2021-09-06,Romania,RO,16545.0,277353.0,19042455,1456.49812484787,5.96532217066338,9868450.0,58710.0
2940,2021-09-13,Romania,RO,30872.0,295510.0,19042455,1551.84822545202,10.4470237893811,9939162.0,62991.0
2941,2021-09-20,Romania,RO,48187.0,367227.0,19042455,1928.46458085368,13.1218565083722,10049874.0,93419.0
2942,2021-09-27,Romania,RO,76721.0,443274.0,19042455,2327.81960099157,17.3078051047433,10371528.0,225313.0
2943,2021-10-04,Romania,RO,91916.0,426041.0,19042455,2237.32181591082,21.5744494074514,10758900.0,373528.0
2944,2021-10-11,Romania,RO,101837.0,433909.0,19042455,2278.64001779182,23.4696676031149,11171271.0,395784.0
2945,2021-10-18,Romania,RO,103685.0,435941.0,19042455,2289.31091080431,23.7841818044185,11846865.0,516151.0
2946,2021-10-25,Romania,RO,81631.0,416274.0,19042455,2186.03116037297,19.6099203889746,12676731.0,857183.0
2947,2021-11-01,Romania,RO,54489.0,368438.0,19042455,1934.82405498661,14.7891911257796,13218245.0,627166.0
2948,2021-11-08,Romania,RO,31841.0,309099.0,19042455,1623.209822473,10.3012303501467,13780918.0,527084.0
2949,2021-11-15,Romania,RO,19001.0,279264.0,19042455,1466.53359558943,6.80395611321187,14370933.0,612583.0
2950,2021-11-22,Romania,RO,13444.0,266153.0,19042455,1397.68217910978,5.05122993165585,14813465.0,495330.0
2951,2021-11-29,Romania,RO,8579.0,195467.0,19042455,1026.48004157027,4.3889761443108,15111895.0,356472.0
2952,2021-12-06,Romania,RO,6592.0,254416.0,19042455,1336.0462188305,2.59103201056537,15380319.0,283503.0
2953,2021-12-13,Romania,RO,4909.0,270328.0,19042455,1419.6068731684,1.81594211476429,15600803.0,240899.0
2954,2021-12-20,Romania,RO,4766.0,223019.0,19042455,1171.16726808597,2.13703765150054,15724114.0,178808.0
2955,2021-12-27,Romania,RO,2958.0,239426.0,19042455,1257.32737716854,1.2354547960539,15830772.0,109695.0
2956,2022-01-03,Romania,RO,36938.0,403112.0,19042455,2116.91192128326,9.16321022445375,16039660.0,150403.0
2957,2022-01-10,Romania,RO,64077.0,403418.0,19042455,2118.5188569436,15.8835252765122,16188698.0,181912.0
2958,2022-01-17,Romania,RO,122383.0,488990.0,19042455,2567.89368807751,25.0277101781223,16292476.0,119528.0
2959,2022-01-24,Romania,RO,189084.0,577024.0,19042455,3030.19752442634,32.7688276397515,16415359.0,108820.0
2960,2022-01-31,Romania,RO,203980.0,624789.0,19042455,3281.03177872811,32.647821904675,16516932.0,116209.0
2961,2022-02-07,Romania,RO,150036.0,530001.0,19042455,2783.25982652972,28.3086258327814,16585057.0,80839.0
2962,2022-02-14,Romania,RO,94904.0,422866.0,19042455,2220.64854557881,22.4430434227391,16633918.0,54834.0
2963,2022-02-21,Romania,RO,59745.0,352564.0,19042455,1851.46295475032,16.9458594751591,16673252.0,43847.0
2964,2022-02-28,Romania,RO,37054.0,299859.0,19042455,1574.68666723907,12.3571411896925,16701125.0,32463.0
2965,2022-03-07,Romania,RO,22302.0,222965.0,19042455,1170.88369120473,10.0024667548718,16718766.0,21710.0
2966,2022-03-14,Romania,RO,24178.0,214787.0,19042455,1127.93754796847,11.2567334149646,16727222.0,11425.0
2967,2022-03-21,Romania,RO,24317.0,211142.0,19042455,1108.79610848496,11.5168938439534,16735678.0,8456.0
2968,2022-03-28,Romania,RO,18789.0,193449.0,19042455,1015.88266848996,9.71263743932509,16744134.0,8456.0
2969,2022-04-04,Romania,RO,12021.0,160791.0,19042455,844.381672426166,7.47616471071142,16752590.0,8456.0
2970,2022-04-11,Romania,RO,8700.0,147305.0,19042455,773.560972049035,5.90611316655918,16761046.0,8456.0
2971,2022-04-18,Romania,RO,6017.0,116339.0,19042455,610.945384930672,5.17195437471527,16769502.0,8456.0
2972,2022-04-25,Romania,RO,6124.0,122771.0,19042455,644.72254234026,4.98814866703049,16777958.0,8456.0
2973,2022-05-02,Romania,RO,4626.0,123199.0,19042455,646.970151695252,3.75490060795948,16786414.0,8456.0
2974,2022-05-09,Romania,RO,3814.0,116895.0,19042455,613.86517652267,3.26275717524274,16794870.0,8456.0
2975,2022-05-16,Romania,RO,2851.0,109682.0,19042455,575.986657182595,2.59933261610839,16803326.0,8456.0
2976,2022-05-23,Romania,RO,2400.0,101931.0,19042455,535.282871877602,2.35453394943638,16811782.0,8456.0
2977,2022-05-30,Romania,RO,2068.0,81842.0,19042455,429.787020633632,2.52681997018646,16820238.0,8456.0
2978,2022-06-06,Romania,RO,2169.0,74505.0,19042455,391.257324751457,2.91121401248238,16827486.0,7248.0
2979,2020-12-28,Slovakia,SK,30202.0,74194.0,5434712,1365.18733651388,40.7067956977653,30160.0,0.0
2980,2021-01-04,Slovakia,SK,42814.0,70194.0,5434712,1291.58638029025,60.9938171353677,63481.0,4760.0
2981,2021-01-04,Slovakia,SK,43342.0,82373.0,5434712,1515.68289175213,52.6167554902699,63481.0,4760.0
2982,2021-01-11,Slovakia,SK,29830.0,72373.0,5434712,1331.68050119307,41.2170284498363,101443.0,5423.0
2983,2021-01-18,Slovakia,SK,38058.0,75569.0,5434712,1390.48766521575,50.3619208934881,148585.0,6735.0
2984,2021-01-25,Slovakia,SK,31647.0,67850.0,5434712,1248.45621994321,46.6425939572587,217224.0,9806.0
2985,2021-02-01,Slovakia,SK,36329.0,70090.0,5434712,1289.67275542844,51.8319303752318,299324.0,11729.0
2986,2021-02-08,Slovakia,SK,34037.0,69058.0,5434712,1270.68370872274,49.2875553882244,371706.0,10340.0
2987,2021-02-15,Slovakia,SK,36366.0,67817.0,5434712,1247.84901205436,53.6237226654084,448455.0,10964.0
2988,2021-02-22,Slovakia,SK,37106.0,76262.0,5434712,1403.23903088149,48.6559492276625,546223.0,13967.0
2989,2021-03-01,Slovakia,SK,33371.0,78013.0,5434712,1435.45784946838,42.7762039660057,652175.0,15136.0
2990,2021-03-08,Slovakia,SK,28411.0,72702.0,5434712,1337.73417984246,39.0787048499354,784461.0,18898.0
2991,2021-03-15,Slovakia,SK,23497.0,67434.0,5434712,1240.80172049595,34.8444404899606,915724.0,18752.0
2992,2021-03-22,Slovakia,SK,19082.0,62811.0,5434712,1155.7374153405,30.3800289758163,1021329.0,15086.0
2993,2021-03-29,Slovakia,SK,14825.0,54821.0,5434712,1008.71950528381,27.0425566844822,1156822.0,19356.0
2994,2021-04-05,Slovakia,SK,11761.0,55225.0,5434712,1016.1532018624,21.2965142598461,1311803.0,22140.0
2995,2021-04-12,Slovakia,SK,9782.0,63574.0,5434712,1169.77679774016,15.3867933431906,1463516.0,21673.0
2996,2021-04-19,Slovakia,SK,8318.0,84410.0,5434712,1553.16417870901,9.85428266793034,1632429.0,24130.0
2997,2021-04-26,Slovakia,SK,6848.0,86788.0,5434712,1596.91994718395,7.89049177305618,1831946.0,28502.0
2998,2021-05-03,Slovakia,SK,4988.0,49544.0,5434712,911.621443785798,10.0678185047634,2067000.0,33579.0
2999,2021-05-10,Slovakia,SK,3737.0,843867.0,5434712,15527.3545313901,0.442842296238625,2317232.0,35747.0
3000,2021-05-17,Slovakia,SK,2450.0,628162.0,5434712,11558.3309658359,0.390026776532168,2568546.0,35902.0
3001,2021-05-24,Slovakia,SK,1877.0,541593.0,5434712,9965.4406710052,0.346570210471701,2812249.0,34815.0
3002,2021-05-31,Slovakia,SK,1440.0,456018.0,5434712,8390.84021379606,0.315777008802284,3055133.0,34698.0
3003,2021-06-07,Slovakia,SK,1002.0,404974.0,5434712,7451.6184114264,0.247423291371792,3305307.0,35739.0
3004,2021-06-14,Slovakia,SK,534.0,354716.0,5434712,6526.85919695469,0.150542969586937,3548622.0,34759.0
3005,2021-06-21,Slovakia,SK,392.0,297092.0,5434712,5466.56382159717,0.131945659930257,3771604.0,31855.0
3006,2021-06-28,Slovakia,SK,230.0,214473.0,5434712,3946.35447103729,0.107239605917761,3952349.0,25821.0
3007,2021-07-05,Slovakia,SK,238.0,96354.0,5434712,1772.93663399275,0.247005832658738,4092545.0,20028.0
3008,2021-07-12,Slovakia,SK,216.0,97061.0,5434712,1785.94560300527,0.222540464244135,4189094.0,13793.0
3009,2021-07-19,Slovakia,SK,319.0,100109.0,5434712,1842.02953164768,0.318652668591236,4284997.0,13700.0
3010,2021-07-26,Slovakia,SK,422.0,101055.0,5434712,1859.43615779456,0.417594379298402,4379083.0,13441.0
3011,2021-08-02,Slovakia,SK,425.0,95206.0,5434712,1751.81315955657,0.446400436947251,4458651.0,11367.0
3012,2021-08-09,Slovakia,SK,570.0,99173.0,5434712,1824.80690789135,0.57475320903875,4522774.0,9160.0
3013,2021-08-16,Slovakia,SK,679.0,113712.0,5434712,2092.32798352516,0.597122555227241,4575516.0,7535.0
3014,2021-08-23,Slovakia,SK,823.0,112203.0,5434712,2064.5620227898,0.733491974367887,4616982.0,5924.0
3015,2021-08-30,Slovakia,SK,1713.0,152728.0,5434712,2810.23171053038,1.12160180189618,4655468.0,5498.0
3016,2021-09-06,Slovakia,SK,3075.0,180053.0,5434712,3313.01824273301,1.70783047213876,4690914.0,5064.0
3017,2021-09-13,Slovakia,SK,4930.0,173933.0,5434712,3200.40877971087,2.83442474975997,4728118.0,5315.0
3018,2021-09-20,Slovakia,SK,6564.0,221496.0,5434712,4075.57934992691,2.96348466789468,4758401.0,4326.0
3019,2021-09-27,Slovakia,SK,8762.0,228388.0,5434712,4202.39379750022,3.8364537541377,4784375.0,3711.0
3020,2021-10-04,Slovakia,SK,10951.0,239886.0,5434712,4413.95974616502,4.56508508208065,4807782.0,3344.0
3021,2021-10-11,Slovakia,SK,13453.0,244444.0,5434712,4497.82803578184,5.50351000638183,4850689.0,6130.0
3022,2021-10-18,Slovakia,SK,22467.0,270178.0,5434712,4971.33978764652,8.31562895572548,4912919.0,8890.0
3023,2021-10-25,Slovakia,SK,32856.0,292316.0,5434712,5378.68427986616,11.2398910767799,5000849.0,12561.0
3024,2021-12-27,Slovakia,SK,19834.0,223657.0,5434712,4115.34226652673,8.86804347728888,5187219.0,2958.0
3025,2022-01-03,Slovakia,SK,18625.0,267282.0,5434712,4918.05269534062,6.9682956577697,5359965.0,24678.0
3026,2022-01-10,Slovakia,SK,17850.0,281877.0,5434712,5186.60418436156,6.33254930341958,5490176.0,18602.0
3027,2022-01-17,Slovakia,SK,44134.0,340514.0,5434712,6265.53900188271,12.9609942616163,5586144.0,13710.0
3028,2022-01-24,Slovakia,SK,97588.0,452180.0,5434712,8320.22009629949,21.5816710159671,5635086.0,6992.0
3029,2022-01-31,Slovakia,SK,133290.0,489712.0,5434712,9010.81786854575,27.2180383572385,5666929.0,4549.0
3030,2022-02-07,Slovakia,SK,137263.0,443146.0,5434712,8153.99233666844,30.9746674910752,5688916.0,3141.0
3031,2022-02-14,Slovakia,SK,123670.0,402551.0,5434712,7407.03463219394,30.7215731671266,5702752.0,1977.0
3032,2022-02-21,Slovakia,SK,95699.0,327994.0,5434712,6035.16800890277,29.1770581169168,5710247.0,1071.0
3033,2022-02-28,Slovakia,SK,75095.0,265513.0,5434712,4885.50267245072,28.2829842606577,5716695.0,921.0
3034,2022-03-07,Slovakia,SK,71354.0,236081.0,5434712,4343.9468365573,30.2243721434592,5722226.0,790.0
3035,2022-03-14,Slovakia,SK,67806.0,214860.0,5434712,3953.47536355192,31.5582239597878,5726953.0,675.0
3036,2022-03-21,Slovakia,SK,58435.0,199595.0,5434712,3672.59571436352,29.2767854906185,5731178.0,604.0
3037,2022-03-28,Slovakia,SK,40958.0,161019.0,5434712,2962.7880925429,25.4367497003459,5734651.0,496.0
3038,2022-04-04,Slovakia,SK,27264.0,128195.0,5434712,2358.81864577185,21.2676001404111,5736801.0,307.0
3039,2022-04-11,Slovakia,SK,15147.0,87298.0,5434712,1606.30406910247,17.3509129647873,5738934.0,305.0
3040,2022-04-18,Slovakia,SK,11467.0,88286.0,5434712,1624.4835052897,12.9884692929796,5740819.0,269.0
3041,2022-04-25,Slovakia,SK,7824.0,76182.0,5434712,1401.76701175702,10.2701425533591,5742599.0,254.0
3042,2022-05-02,Slovakia,SK,4293.0,45813.0,5434712,842.970151868213,9.37070263898893,5744038.0,206.0
3043,2022-05-09,Slovakia,SK,2659.0,32780.0,5434712,603.159836252593,8.11165344722392,5745261.0,175.0
3044,2022-05-16,Slovakia,SK,1719.0,25458.0,5434712,468.43328588525,6.75229790242753,5746501.0,177.0
3045,2022-05-23,Slovakia,SK,1250.0,21914.0,5434712,403.22283867112,5.70411609017067,5747390.0,127.0
3046,2022-05-30,Slovakia,SK,992.0,20377.0,5434712,374.941671242193,4.86823379300191,5748150.0,109.0
3047,2022-06-06,Slovakia,SK,1235.0,20117.0,5434712,370.157609087657,6.13908634488244,5748874.0,103.0
3048,2022-06-13,Slovakia,SK,1450.0,14772.0,5434712,271.808331333841,9.81586785810994,5749687.0,116.0
3049,2022-06-20,Slovakia,SK,2529.0,17448.0,5434712,321.047371047445,14.4944979367263,5750512.0,118.0
3050,2022-06-27,Slovakia,SK,3764.0,23221.0,5434712,427.271951117189,16.2094655699582,5751090.0,83.0
3051,2022-07-04,Slovakia,SK,4613.0,20225.0,5434712,372.144834905695,22.8084054388133,5751991.0,129.0
3052,2022-07-11,Slovakia,SK,6369.0,26264.0,5434712,483.26387856431,24.2499238501371,5753035.0,149.0
3053,2022-07-18,Slovakia,SK,7972.0,31329.0,5434712,576.461089382473,25.4460723291519,5753964.0,133.0
3054,2022-07-25,Slovakia,SK,8249.0,34995.0,5434712,643.916365761424,23.5719388484069,5754313.0,50.0
3055,2020-12-21,Slovenia,SI,9517.0,46088.0,2107180,2187.18856481174,20.6496268009026,6199.0,0.0
3056,2020-12-28,Slovenia,SI,9109.0,56346.0,2107180,2674.00032270618,16.1661874844709,12601.0,8637.0
3057,2021-01-04,Slovenia,SI,10550.0,59073.0,2107180,2803.41499065101,17.8592588830769,30627.0,13684.0
3058,2021-01-04,Slovenia,SI,13866.0,111275.0,2107180,5280.75437314325,12.4610199955066,30627.0,13684.0
3059,2021-01-11,Slovenia,SI,9749.0,70919.0,2107180,3365.58813200581,13.7466687347537,49697.0,17826.0
3060,2021-01-18,Slovenia,SI,8703.0,71676.0,2107180,3401.51292248408,12.1421396283275,64925.0,17091.0
3061,2021-01-25,Slovenia,SI,8642.0,108169.0,2107180,5133.35358156399,7.98934999861328,82935.0,16539.0
3062,2021-02-01,Slovenia,SI,7100.0,115705.0,2107180,5490.98795546655,6.13629488786137,102735.0,15693.0
3063,2021-02-08,Slovenia,SI,5716.0,156580.0,2107180,7430.78427092133,3.65053008047005,124930.0,20228.0
3064,2021-02-15,Slovenia,SI,5261.0,179038.0,2107180,8496.56887404019,2.9384823333594,150147.0,24237.0
3065,2021-02-22,Slovenia,SI,5427.0,180770.0,2107180,8578.76403534582,3.00215743762792,178910.0,23936.0
3066,2021-03-01,Slovenia,SI,5370.0,206705.0,2107180,9809.55589935364,2.59790522725623,213461.0,31866.0
3067,2021-03-08,Slovenia,SI,4876.0,210775.0,2107180,10002.7050370638,2.31336733483573,265790.0,43498.0
3068,2021-03-15,Slovenia,SI,5797.0,213201.0,2107180,10117.8352110403,2.7190303985441,296528.0,40662.0
3069,2021-03-22,Slovenia,SI,6659.0,220255.0,2107180,10452.5954118775,3.02331388617739,351187.0,43024.0
3070,2021-03-29,Slovenia,SI,7472.0,175549.0,2107180,8330.99213166412,4.25636147172584,411620.0,61308.0
3071,2021-04-05,Slovenia,SI,6378.0,147444.0,2107180,6997.2190320713,4.3257101001058,467166.0,51536.0
3072,2021-04-12,Slovenia,SI,5523.0,197068.0,2107180,9352.21480841694,2.80258590943228,525766.0,61075.0
3073,2021-04-19,Slovenia,SI,4851.0,213892.0,2107180,10150.6278533395,2.26796701138893,593406.0,66343.0
3074,2021-04-26,Slovenia,SI,4680.0,178232.0,2107180,8458.3187008229,2.62579110372997,653510.0,56382.0
3075,2021-05-03,Slovenia,SI,4280.0,217206.0,2107180,10307.899657362,1.97047963684244,750945.0,88652.0
3076,2021-05-10,Slovenia,SI,3196.0,221005.0,2107180,10488.1880048216,1.44612112848126,849211.0,95711.0
3077,2021-05-17,Slovenia,SI,2351.0,226321.0,2107180,10740.4683036096,1.03879003715961,962541.0,109025.0
3078,2021-05-24,Slovenia,SI,1955.0,226761.0,2107180,10761.3492914701,0.862141197119434,1060731.0,105046.0
3079,2021-05-31,Slovenia,SI,1711.0,222406.0,2107180,10554.6749684412,0.769313777506002,1193788.0,117261.0
3080,2021-06-07,Slovenia,SI,1033.0,211236.0,2107180,10024.5826175267,0.489026491696491,1309207.0,123855.0
3081,2021-06-14,Slovenia,SI,532.0,205196.0,2107180,9737.94360235006,0.259264313144506,1380071.0,92221.0
3082,2021-06-21,Slovenia,SI,251.0,184801.0,2107180,8770.06235822284,0.135821775856191,1445459.0,69937.0
3083,2021-06-28,Slovenia,SI,177.0,151838.0,2107180,7205.74416993328,0.116571609215084,1513403.0,65480.0
3084,2021-07-05,Slovenia,SI,387.0,155303.0,2107180,7370.18194933513,0.249190292524935,1569171.0,60422.0
3085,2021-07-12,Slovenia,SI,377.0,159819.0,2107180,7584.49681564935,0.23589185265832,1618842.0,51546.0
3086,2021-07-19,Slovenia,SI,473.0,174099.0,2107180,8262.17978530548,0.271684501346935,1660670.0,44340.0
3087,2021-07-26,Slovenia,SI,631.0,181645.0,2107180,8620.28872711396,0.347380880288475,1701333.0,41308.0
3088,2021-08-02,Slovenia,SI,849.0,175288.0,2107180,8318.60590931957,0.484345762402446,1738851.0,38533.0
3089,2021-08-09,Slovenia,SI,1333.0,178362.0,2107180,8464.48808359988,0.747356499702851,1772133.0,34608.0
3090,2021-08-16,Slovenia,SI,2173.0,193872.0,2107180,9200.54290568438,1.12084261780969,1808717.0,36397.0
3091,2021-08-23,Slovenia,SI,3001.0,160833.0,2107180,7632.61800130981,1.86591060292353,1844044.0,35398.0
3092,2021-08-30,Slovenia,SI,3889.0,182008.0,2107180,8637.51554209892,2.13671926508725,1873501.0,27237.0
3093,2021-09-06,Slovenia,SI,5927.0,200808.0,2107180,9529.70320523164,2.95157563443688,1915133.0,36512.0
3094,2021-09-13,Slovenia,SI,7321.0,235432.0,2107180,11172.8471226948,3.10960277277515,2006138.0,71165.0
3095,2021-09-20,Slovenia,SI,6190.0,229056.0,2107180,10870.2626258791,2.70239592064823,2053909.0,65996.0
3096,2021-09-27,Slovenia,SI,6135.0,205685.0,2107180,9761.14997294963,2.98271628947177,2089904.0,40698.0
3097,2021-10-04,Slovenia,SI,5560.0,180188.0,2107180,8551.14418322118,3.08566608209204,2135411.0,40829.0
3098,2021-10-11,Slovenia,SI,6855.0,179165.0,2107180,8502.59588644539,3.82608210308933,2167418.0,38332.0
3099,2021-10-18,Slovenia,SI,12129.0,197799.0,2107180,9386.90572233981,6.13198246704988,2190889.0,21913.0
3100,2021-10-25,Slovenia,SI,16496.0,208866.0,2107180,9912.11002382331,7.89788668332807,2213583.0,22821.0
3101,2021-11-01,Slovenia,SI,20173.0,204840.0,2107180,9721.04898489925,9.84817418472955,2267799.0,36988.0
3102,2021-11-08,Slovenia,SI,22694.0,387950.0,2107180,18410.8619102307,5.84972290243588,2365794.0,87264.0
3103,2021-11-15,Slovenia,SI,22116.0,474512.0,2107180,22518.8166174698,4.66078834676468,2453594.0,93627.0
3104,2021-11-22,Slovenia,SI,16328.0,488504.0,2107180,23182.8320314354,3.34244960123152,2518085.0,71369.0
3105,2021-11-29,Slovenia,SI,12407.0,499830.0,2107180,23720.3276416822,2.4822439629474,2570874.0,58018.0
3106,2021-12-06,Slovenia,SI,9762.0,506316.0,2107180,24028.132385463,1.92804493636385,2613368.0,46128.0
3107,2021-12-13,Slovenia,SI,8517.0,567296.0,2107180,26922.0474757733,1.50133263763538,2661865.0,41807.0
3108,2021-12-20,Slovenia,SI,7602.0,534047.0,2107180,25344.1566453744,1.42347021891332,2735303.0,64684.0
3109,2021-12-27,Slovenia,SI,10794.0,582567.0,2107180,27646.7601249063,1.85283409461916,2762076.0,38585.0
3110,2022-01-03,Slovenia,SI,25801.0,632025.0,2107180,29993.8780740136,4.08227522645465,2810324.0,37456.0
3111,2022-01-10,Slovenia,SI,45033.0,699498.0,2107180,33195.9301056388,6.43790261015757,2873057.0,53370.0
3112,2022-01-17,Slovenia,SI,73730.0,739917.0,2107180,35114.0861245836,9.96463116809048,2894143.0,40091.0
3113,2022-01-24,Slovenia,SI,98826.0,783728.0,2107180,37193.2155772169,12.6097319478186,2912712.0,19166.0
3114,2022-01-31,Slovenia,SI,89441.0,751094.0,2107180,35644.5106730322,11.9080967229135,2934019.0,20606.0
3115,2022-02-07,Slovenia,SI,51552.0,634622.0,2107180,30117.1233591815,8.12326077570585,2947366.0,15625.0
3116,2022-02-14,Slovenia,SI,28450.0,557705.0,2107180,26466.8893972038,5.10126321263033,2957618.0,11964.0
3117,2022-02-21,Slovenia,SI,12487.0,103162.0,2107180,4895.73743106901,12.1042631976891,2962387.0,6466.0
3118,2022-02-28,Slovenia,SI,11796.0,82216.0,2107180,3901.70749532551,14.3475722487107,2965656.0,3737.0
3119,2022-03-07,Slovenia,SI,14385.0,84106.0,2107180,3991.4008295447,17.1034171164959,2968772.0,3186.0
3120,2022-03-14,Slovenia,SI,19377.0,93533.0,2107180,4438.77599445705,20.7167523761667,2972318.0,3370.0
3121,2022-03-21,Slovenia,SI,19975.0,97322.0,2107180,4618.58977401076,20.5246501304946,2976030.0,3704.0
3122,2022-03-28,Slovenia,SI,17024.0,90354.0,2107180,4287.91085716455,18.8414458684729,2979192.0,3332.0
3123,2022-04-04,Slovenia,SI,12973.0,80978.0,2107180,3842.9559885724,16.0204006026328,2982615.0,3353.0
3124,2022-04-11,Slovenia,SI,9487.0,66739.0,2107180,3167.21874733056,14.2150766418436,2985314.0,2958.0
3125,2022-04-18,Slovenia,SI,6980.0,61047.0,2107180,2897.09469527995,11.4338132913984,2987243.0,2099.0
3126,2022-04-25,Slovenia,SI,5976.0,57411.0,2107180,2724.54180468683,10.4091550399749,2988408.0,1585.0
