,date,Country,Country_code,WHO_region,New_cases,Cumulative_cases,New_deaths,Cumulative_deaths,new_cases,tests_done,population,testing_rate,positivity_rate
1748,2022-03-21,Finland,FI,EURO,38754,963811,200,3997,53652.0,108376.0,5548241,1953.33980625571,49.5054255554735
1749,2022-03-28,Finland,FI,EURO,33726,997537,205,4202,44505.0,96603.0,5548241,1741.14642821031,46.0699978261545
1750,2022-04-04,Finland,FI,EURO,26539,1024076,151,4353,37983.0,83404.0,5548241,1503.25121060891,45.5409812479018
1751,2022-04-11,Finland,FI,EURO,20917,1044993,139,4492,29410.0,66256.0,5548241,1194.18028164242,44.3884327457136
1752,2022-04-18,Finland,FI,EURO,17852,1062845,84,4576,26728.0,63587.0,5548241,1146.07494519434,42.0337490367528
1753,2022-04-25,Finland,FI,EURO,15720,1078565,82,4658,19169.0,55117.0,5548241,993.413948673102,34.7787434004028
1754,2022-05-02,Finland,FI,EURO,11808,1090373,80,4738,17635.0,55816.0,5548241,1006.01253622545,31.5948831876165
1755,2022-05-09,Finland,FI,EURO,10247,1100620,76,4814,14390.0,48672.0,5548241,877.251006219809,29.5652531229454
1756,2022-05-16,Finland,FI,EURO,11545,1112165,44,4858,11408.0,39364.0,5548241,709.486123620081,28.9807946346916
1757,2022-05-23,Finland,FI,EURO,10612,1122777,62,4920,10746.0,32989.0,5548241,594.584842295063,32.5744945284792
1758,2022-05-30,Finland,FI,EURO,10572,1133349,62,4982,10878.0,34781.0,5548241,626.883367178895,31.2756965009632
1759,2022-06-06,Finland,FI,EURO,11536,1144885,53,5035,10481.0,33180.0,5548241,598.027374802212,31.5883062085594
1760,2022-06-13,Finland,FI,EURO,11488,1156373,56,5091,10587.0,30456.0,5548241,548.930733181922,34.7616233254531
1761,2022-06-20,Finland,FI,EURO,11565,1167938,82,5173,10445.0,27564.0,5548241,496.806104853773,37.8936293716442
1762,2022-06-27,Finland,FI,EURO,14574,1182512,86,5259,12459.0,29905.0,5548241,538.99965772936,41.6619294432369
1763,2022-07-04,Finland,FI,EURO,16971,1199483,92,5351,12519.0,31041.0,5548241,559.474615468218,40.3305305885764
1764,2022-07-11,Finland,FI,EURO,17749,1217232,111,5462,15072.0,35949.0,5548241,647.935084290679,41.9260619210548
1765,2022-07-18,Finland,FI,EURO,15829,1233061,108,5570,17721.0,41220.0,5548241,742.938167249764,42.9912663755458
1766,2022-07-25,Finland,FI,EURO,13367,1246428,121,5691,16814.0,41578.0,5548241,749.390662734369,40.4396555870893
1767,2022-08-01,Finland,FI,EURO,11624,1258052,104,5795,15487.0,39434.0,5548241,710.747784748355,39.2732160064919
1768,2022-08-08,Finland,FI,EURO,7926,1265978,75,5870,12926.0,36183.0,5548241,652.152637205197,35.723958765166
1769,2022-08-15,Finland,FI,EURO,6134,1272112,59,5929,10658.0,35361.0,5548241,637.337130813171,30.1405503238031
1770,2022-08-22,Finland,FI,EURO,6404,1278516,79,6008,7310.0,30556.0,5548241,550.733106222314,23.9232883885325
1771,2022-08-29,Finland,FI,EURO,8414,1286930,105,6113,5908.0,30729.0,5548241,553.851211582193,19.2261381756647
1772,2022-09-05,Finland,FI,EURO,8323,1295253,92,6205,6810.0,28365.0,5548241,511.243112907316,24.0084611316764
1773,2022-09-12,Finland,FI,EURO,10024,1305277,142,6347,8814.0,29592.0,5548241,533.358230112931,29.7850770478508
1774,2022-09-19,Finland,FI,EURO,12296,1317573,168,6515,8293.0,28550.0,5548241,514.577503032042,29.0472854640981
1775,2022-09-26,Finland,FI,EURO,13920,1331493,201,6716,10650.0,30662.0,5548241,552.64362164513,34.7335464092362
1776,2022-10-03,Finland,FI,EURO,13466,1344959,213,6929,12808.0,35446.0,5548241,638.869147897505,36.133837386447
1777,2022-10-10,Finland,FI,EURO,12837,1357796,178,7107,13977.0,37524.0,5548241,676.32245967686,37.2481611768468
1778,2022-10-17,Finland,FI,EURO,12153,1369949,189,7296,13148.0,36498.0,5548241,657.830112282433,36.0238917200943
1779,2022-10-24,Finland,FI,EURO,12416,1382365,206,7502,12936.0,33464.0,5548241,603.146114236927,38.6564666507291
1780,2022-10-31,Finland,FI,EURO,12234,1394599,172,7674,11992.0,36069.0,5548241,650.09793193915,33.2473869527849
1781,2022-11-07,Finland,FI,EURO,11580,1406179,158,7832,12461.0,38036.0,5548241,685.550609643669,32.7610684614576
1782,2022-11-14,Finland,FI,EURO,11967,1418146,140,7972,11945.0,35120.0,5548241,632.993411785825,34.0119589977221
1783,2022-11-21,Finland,FI,EURO,11488,1429634,164,8136,11681.0,35733.0,5548241,644.041958523431,32.689670612599
1784,2022-11-28,Finland,FI,EURO,10908,1440542,142,8278,11978.0,36801.0,5548241,663.291302594822,32.5480285861797
1785,2022-12-05,Finland,FI,EURO,8283,1448825,163,8441,11789.0,36983.0,5548241,666.571621528337,31.8768082632561
1786,2022-12-12,Finland,FI,EURO,4406,1453231,135,8576,10125.0,33645.0,5548241,606.408409440037,30.0936246098975
1787,2022-12-19,Finland,FI,EURO,2918,1456149,122,8698,7010.0,29931.0,5548241,539.468274719862,23.4205338946243
1788,2022-12-26,Finland,FI,EURO,1521,1457670,77,8775,4246.0,21730.0,5548241,391.655661677278,19.5398067188219
1789,2023-01-02,Finland,FI,EURO,1003,1458673,49,8824,2373.0,14958.0,5548241,269.598959381901,15.8644203770558
1790,2023-01-09,Finland,FI,EURO,715,1459388,36,8860,1422.0,13017.0,5548241,234.614898667884,10.9241760774372
1791,2023-01-16,Finland,FI,EURO,648,1460036,34,8894,881.0,9821.0,5548241,177.011056296942,8.97057326137868
1792,2023-01-23,Finland,FI,EURO,579,1460615,22,8916,691.0,9175.0,5548241,165.367726456006,7.53133514986376
1793,2023-01-30,Finland,FI,EURO,570,1461185,24,8940,602.0,5338.0,5548241,96.2106728961485,11.2776320719371
1794,2023-02-06,Finland,FI,EURO,651,1461836,43,8983,589.0,8158.0,5548241,147.037592635215,7.21990683991174
1795,2023-02-13,Finland,FI,EURO,693,1462529,29,9012,566.0,6628.0,5548241,119.461285117211,8.53952926976464
1796,2023-02-20,Finland,FI,EURO,747,1463276,30,9042,690.0,6455.0,5548241,116.343179757332,10.6893880712626
1797,2023-02-27,Finland,FI,EURO,838,1464114,39,9081,689.0,4388.0,5548241,79.0881290124203,15.7019143117593
1798,2023-03-06,Finland,FI,EURO,1155,1465269,43,9124,772.0,4205.0,5548241,75.7897863485022,18.359096313912
1799,2023-03-13,Finland,FI,EURO,1391,1466660,78,9202,951.0,4161.0,5548241,74.9967422107295,22.8550829127614
1800,2023-03-20,Finland,FI,EURO,1522,1468182,84,9286,1239.0,4198.0,5548241,75.6636202356747,29.5140543115769
1801,2023-03-27,Finland,FI,EURO,1721,1469903,74,9360,1388.0,4139.0,5548241,74.6002201418432,33.5346702101957
1802,2023-04-03,Finland,FI,EURO,1811,1471714,104,9464,1573.0,4285.0,5548241,77.2316847808161,36.7094515752625
1803,2023-04-10,Finland,FI,EURO,1978,1473692,97,9561,1866.0,4310.0,5548241,77.6822780409142,43.2946635730858
1804,2023-04-17,Finland,FI,EURO,1690,1475382,97,9658,1833.0,4373.0,5548241,78.8177730563615,41.9163045963869
1805,2023-04-24,Finland,FI,EURO,1483,1476865,90,9748,1942.0,4369.0,5548241,78.7456781347458,44.4495307850767
1806,2023-05-01,Finland,FI,EURO,1325,1478190,71,9819,1609.0,3634.0,5548241,65.4982362878613,44.2762795817281
1807,2023-05-08,Finland,FI,EURO,979,1479169,69,9888,1461.0,3374.0,5548241,60.812066382841,43.3017190278601
1808,2023-05-15,Finland,FI,EURO,734,1479903,35,9923,1217.0,3228.0,5548241,58.180601743868,37.7013630731103
1809,2023-05-22,Finland,FI,EURO,605,1480508,35,9958,858.0,2657.0,5548241,47.8890516832272,32.292058712834
1810,2023-05-29,Finland,FI,EURO,628,1481136,58,10016,657.0,1993.0,5548241,35.9212946950214,32.9653788258906
1811,2023-06-05,Finland,FI,EURO,531,1481667,41,10057,578.0,0.0,5548241,0.0,0.0
1812,2023-06-12,Finland,FI,EURO,335,1482002,29,10086,531.0,0.0,5548241,0.0,0.0
1813,2023-06-19,Finland,FI,EURO,226,1482228,21,10107,407.0,0.0,5548241,0.0,0.0
1814,2023-06-26,Finland,FI,EURO,194,1482422,12,10119,305.0,0.0,5548241,0.0,0.0
1815,2023-07-03,Finland,FI,EURO,155,1482577,13,10132,212.0,0.0,5548241,0.0,0.0
1816,2023-07-10,Finland,FI,EURO,164,1482741,13,10145,176.0,0.0,5548241,0.0,0.0
1817,2023-07-17,Finland,FI,EURO,174,1482915,11,10156,152.0,0.0,5548241,0.0,0.0
1818,2023-07-24,Finland,FI,EURO,187,1483102,18,10174,170.0,0.0,5548241,0.0,0.0
1819,2023-07-31,Finland,FI,EURO,246,1483348,15,10189,177.0,0.0,5548241,0.0,0.0
1820,2023-08-07,Finland,FI,EURO,234,1483582,16,10205,212.0,0.0,5548241,0.0,0.0
1821,2023-08-14,Finland,FI,EURO,315,1483897,22,10227,248.0,0.0,5548241,0.0,0.0
1822,2023-08-21,Finland,FI,EURO,346,1484243,22,10249,262.0,0.0,5548241,0.0,0.0
1823,2023-08-28,Finland,FI,EURO,436,1484679,31,10280,298.0,0.0,5548241,0.0,0.0
1824,2023-09-04,Finland,FI,EURO,492,1485171,28,10308,413.0,0.0,5548241,0.0,0.0
1825,2023-09-11,Finland,FI,EURO,564,1485735,36,10344,401.0,0.0,5548241,0.0,0.0
1826,2023-09-18,Finland,FI,EURO,624,1486359,51,10395,512.0,0.0,5548241,0.0,0.0
1827,2023-09-25,Finland,FI,EURO,842,1487201,74,10469,0.0,0.0,5548241,0.0,0.0
1828,2023-10-02,Finland,FI,EURO,1241,1488442,90,10559,0.0,0.0,5548241,0.0,0.0
1829,2023-10-09,Finland,FI,EURO,1935,1490377,119,10678,0.0,0.0,5548241,0.0,0.0
1830,2023-10-16,Finland,FI,EURO,2857,1493234,114,10792,0.0,0.0,5548241,0.0,0.0
1831,2023-10-23,Finland,FI,EURO,3629,1496863,59,10851,0.0,0.0,5548241,0.0,0.0
1832,2023-10-30,Finland,FI,EURO,2585,1499448,164,11015,0.0,0.0,5548241,0.0,0.0
1833,2023-11-06,Finland,FI,EURO,264,1499712,204,11219,0.0,0.0,5548241,0.0,0.0
1834,2023-11-13,Finland,FI,EURO,0,1499712,108,11327,0.0,0.0,5548241,0.0,0.0
1835,2023-11-20,Finland,FI,EURO,0,1499712,7,11334,0.0,0.0,5548241,0.0,0.0
1836,2020-01-06,France,FR,EURO,0,0,0,0,0.0,0.0,67871925,0.0,0.0
1837,2020-01-13,France,FR,EURO,0,0,0,0,0.0,0.0,67871925,0.0,0.0
1838,2020-01-20,France,FR,EURO,3,3,0,0,0.0,0.0,67871925,0.0,0.0
1839,2020-01-27,France,FR,EURO,3,6,0,0,3.0,0.0,67871925,0.0,0.0
1840,2020-02-03,France,FR,EURO,6,12,0,0,3.0,0.0,67871925,0.0,0.0
1841,2020-02-10,France,FR,EURO,0,12,0,0,6.0,0.0,67871925,0.0,0.0
1842,2020-02-17,France,FR,EURO,4,16,0,0,0.0,0.0,67871925,0.0,0.0
1843,2020-02-24,France,FR,EURO,0,16,0,0,4.0,0.0,67871925,0.0,0.0
1844,2020-03-02,France,FR,EURO,0,16,0,0,0.0,3318.0,67871925,4.88861926341414,0.0
1845,2020-03-09,France,FR,EURO,0,16,43,43,0.0,11101.0,67871925,16.3558054379628,0.0
1846,2020-03-16,France,FR,EURO,0,16,670,713,0.0,29623.0,67871925,43.6454395539835,0.0
1847,2020-03-23,France,FR,EURO,0,16,1999,2712,0.0,73235.0,67871925,107.901757611855,0.0
1848,2020-03-30,France,FR,EURO,0,16,3276,5988,0.0,122870.0,67871925,181.032142524321,0.0
1849,2020-04-06,France,FR,EURO,0,16,3344,9332,0.0,127029.0,67871925,187.159860280963,0.0
1850,2020-04-13,France,FR,EURO,0,16,2730,12062,0.0,140316.0,67871925,206.736437783369,0.0
1851,2020-04-20,France,FR,EURO,0,16,2096,14158,0.0,145101.0,67871925,213.786480934495,0.0
1852,2020-04-27,France,FR,EURO,0,16,1406,15564,0.0,152395.0,67871925,224.533192479807,0.0
1853,2020-05-04,France,FR,EURO,0,16,1056,16620,0.0,121301.0,67871925,178.720435585111,0.0
1854,2020-05-11,France,FR,EURO,677,693,810,17430,0.0,120408.0,67871925,177.404722202884,0.0
1855,2020-05-18,France,FR,EURO,4340,5033,562,17992,2960.0,151072.0,67871925,222.583932900091,1.95933065028596
1856,2020-05-25,France,FR,EURO,3436,8469,471,18463,4690.0,234881.0,67871925,346.065033517172,1.99675580400288
1857,2020-06-01,France,FR,EURO,2745,11214,331,18794,3863.0,257262.0,67871925,379.040376414843,1.5015820447637
1858,2020-06-08,France,FR,EURO,2627,13841,258,19052,3297.0,202424.0,67871925,298.244082512762,1.62875943564004
1859,2020-06-15,France,FR,EURO,2267,16108,159,19211,3368.0,218461.0,67871925,321.872408952597,1.54169394079492
1860,2020-06-22,France,FR,EURO,2024,18132,111,19322,3445.0,217904.0,67871925,321.051745622362,1.58097143696307
1861,2020-06-29,France,FR,EURO,2324,20456,100,19422,3487.0,240414.0,67871925,354.217152379279,1.45041470130691
1862,2020-07-06,France,FR,EURO,2853,23309,120,19542,3931.0,303147.0,67871925,446.645649139906,1.29673062903476
1863,2020-07-13,France,FR,EURO,3510,26819,94,19636,3986.0,346837.0,67871925,511.016889531275,1.14924301617186
1864,2020-07-20,France,FR,EURO,5565,32384,98,19734,4350.0,360933.0,67871925,531.78541790291,1.20520983118751
1865,2020-07-27,France,FR,EURO,7676,40060,77,19811,6385.0,458742.0,67871925,675.89360401963,1.39184988512061
1866,2020-08-03,France,FR,EURO,10899,50959,69,19880,8364.0,528539.0,67871925,778.729938778074,1.58247546538666
1867,2020-08-10,France,FR,EURO,16650,67609,92,19972,11526.0,537696.0,67871925,792.221526058087,2.14359043028031
1868,2020-08-17,France,FR,EURO,25208,92817,118,20090,17345.0,545595.0,67871925,803.859622369632,3.17909804891907
1869,2020-08-24,France,FR,EURO,37753,130570,111,20201,26387.0,726779.0,67871925,1070.80946945294,3.63067727603577
1870,2020-08-31,France,FR,EURO,50197,180767,126,20327,38871.0,886364.0,67871925,1305.93614370006,4.3854443546895
1871,2020-09-07,France,FR,EURO,61432,242199,258,20585,51692.0,957415.0,67871925,1410.62007597398,5.39912159303959
1872,2020-09-14,France,FR,EURO,73481,315680,429,21014,64161.0,1136032.0,67871925,1673.7877995946,5.64781625869694
1873,2020-09-21,France,FR,EURO,72509,388189,559,21573,74895.0,1150879.0,67871925,1695.66282376697,6.50763459929324
1874,2020-09-28,France,FR,EURO,74819,463008,561,22134,74954.0,935477.0,67871925,1378.29743299604,8.01238298750263
1875,2020-10-05,France,FR,EURO,116159,579167,690,22824,76953.0,853488.0,67871925,1257.49785349392,9.01629548394354
1876,2020-10-12,France,FR,EURO,167835,747002,963,23787,117742.0,982987.0,67871925,1448.29692100231,11.9779813975159
1877,2020-10-19,France,FR,EURO,261329,1008331,1774,25561,169382.0,1228308.0,67871925,1809.74386684922,13.7898637800942
1878,2020-10-26,France,FR,EURO,332505,1340836,3154,28715,262993.0,1428405.0,67871925,2104.55943307929,18.4116549578026
1879,2020-11-02,France,FR,EURO,303116,1643952,4794,33509,334606.0,2099639.0,67871925,3093.53094081242,15.936358583547
1880,2020-11-09,France,FR,EURO,176429,1820381,5487,38996,304647.0,2099639.0,67871925,3093.53094081242,14.5094942511546
1881,2020-11-16,France,FR,EURO,114947,1935328,5602,44598,178339.0,1612148.0,67871925,2375.27961671928,11.0621977634808
1882,2020-11-23,France,FR,EURO,77077,2012405,4679,49277,116391.0,1383189.0,67871925,2037.93984036846,8.41468519486491
1883,2020-11-30,France,FR,EURO,71372,2083777,3963,53240,78267.0,1200875.0,67871925,1769.32509281268,6.51749765795774
1884,2020-12-07,France,FR,EURO,77674,2161451,3792,57032,72129.0,1138790.0,67871925,1677.85133543803,6.33382801043212
1885,2020-12-14,France,FR,EURO,92919,2254370,3383,60415,78745.0,1274280.0,67871925,1877.47732217703,6.17956806981197
1886,2020-12-21,France,FR,EURO,83888,2338258,3119,63534,94319.0,2019795.0,67871925,2975.89172548149,4.66973133412054
1887,2020-12-28,France,FR,EURO,88948,2427206,2915,66449,85104.0,3121871.0,67871925,4599.65000255997,2.72605754690056
1888,2021-01-04,France,FR,EURO,122263,2549469,3429,69878,89728.0,1764486.0,67871925,2599.72882749384,5.08522028511419
1889,2021-01-04,France,FR,EURO,122263,2549469,3429,69878,123771.0,1968125.0,67871925,2899.76304635532,6.28877738964751
1890,2021-01-11,France,FR,EURO,118842,2668311,3454,73332,120598.0,1880326.0,67871925,2770.40322637085,6.41367507549223
1891,2021-01-18,France,FR,EURO,130149,2798460,3414,76746,132695.0,1940581.0,67871925,2859.18072899804,6.83790060811685
1892,2021-01-25,France,FR,EURO,132624,2931084,3159,79905,134230.0,2086042.0,67871925,3073.49762070252,6.43467389438947
1893,2021-02-01,France,FR,EURO,128451,3059535,3069,82974,131751.0,2146280.0,67871925,3162.25007615446,6.13857465009225
1894,2021-02-08,France,FR,EURO,110436,3169971,2892,85866,114509.0,2097665.0,67871925,3090.62252175697,5.45887927767303
1895,2021-02-15,France,FR,EURO,117551,3287522,2516,88382,120536.0,2063696.0,67871925,3040.5738455186,5.84078275094781
1896,2021-02-22,France,FR,EURO,127696,3415218,2151,90533,130618.0,1988143.0,67871925,2929.2568318933,6.56984935188264
1897,2021-03-01,France,FR,EURO,124259,3539477,2033,92566,127029.0,1960226.0,67871925,2888.12495004378,6.48032420751485
1898,2021-03-08,France,FR,EURO,142978,3682455,1872,94438,144730.0,2168935.0,67871925,3195.62912058263,6.67286018253198
1899,2021-03-15,France,FR,EURO,183823,3866278,1799,96237,185686.0,2539710.0,67871925,3741.91537959178,7.31130719649094
1900,2021-03-22,France,FR,EURO,223964,4090242,1834,98071,226159.0,2994256.0,67871925,4411.62675141452,7.55309499254573
1901,2021-03-29,France,FR,EURO,242407,4332649,1959,100030,244901.0,3477223.0,67871925,5123.21258016477,7.04300529474239
1902,2021-04-05,France,FR,EURO,203218,4535867,2120,102150,205883.0,2538109.0,67871925,3739.55652502857,8.11166896299568
1903,2021-04-12,France,FR,EURO,202154,4738021,1967,104117,205276.0,2263158.0,67871925,3334.45382608494,9.07033446184491
1904,2021-04-19,France,FR,EURO,179462,4917483,2062,106179,182848.0,1980759.0,67871925,2918.3775176555,9.23120884469034
1905,2021-04-26,France,FR,EURO,142908,5060391,1954,108133,146406.0,2098336.0,67871925,3091.6111484977,6.97724292010431
1906,2021-05-03,France,FR,EURO,106629,5167020,1533,109666,109742.0,2213550.0,67871925,3261.36322198022,4.95773757087032
1907,2021-05-10,France,FR,EURO,80870,5247890,1189,110855,84111.0,2042446.0,67871925,3009.26487645665,4.11815049210603
1908,2021-05-17,France,FR,EURO,83455,5331345,940,111795,85437.0,2364348.0,67871925,3483.54345334982,3.61355434986728
1909,2021-05-24,France,FR,EURO,60391,5391736,772,112567,63401.0,2011880.0,67871925,2964.23005535794,3.15133109330576
1910,2021-05-31,France,FR,EURO,46483,5438219,565,113132,49066.0,2042427.0,67871925,3009.2368825549,2.40233800277807
1911,2021-06-07,France,FR,EURO,27004,5465223,355,113487,29340.0,1893011.0,67871925,2789.09283919677,1.54991175434268
1912,2021-06-14,France,FR,EURO,14820,5480043,309,113796,17288.0,1760329.0,67871925,2593.6040564637,0.982089143563504
1913,2021-06-21,France,FR,EURO,10690,5490733,234,114030,12858.0,1649568.0,67871925,2430.41286953332,0.779476808473491
1914,2021-06-28,France,FR,EURO,13906,5504639,171,114201,15749.0,1776653.0,67871925,2617.65523815628,0.886442090830342
1915,2021-07-05,France,FR,EURO,23318,5527957,142,114343,25738.0,2055419.0,67871925,3028.37881789856,1.2522021057507
1916,2021-07-12,France,FR,EURO,46656,5574613,96,114439,51040.0,2165543.0,67871925,3190.63147243871,2.35691463988478
1917,2021-07-19,France,FR,EURO,118078,5692691,119,114558,122790.0,2902879.0,67871925,4276.99523772164,4.22993862300151
1918,2021-07-26,France,FR,EURO,143183,5835874,240,114798,153108.0,3578020.0,67871925,5271.72317567241,4.27912644423452
1919,2021-08-02,France,FR,EURO,147135,5983009,282,115080,158592.0,3648523.0,67871925,5375.59970488534,4.34674524458253
1920,2021-08-09,France,FR,EURO,150930,6133939,353,115433,166422.0,4646890.0,67871925,6846.55695267226,3.58136301913753
1921,2021-08-16,France,FR,EURO,133571,6267510,699,116132,149868.0,4810888.0,67871925,7088.18557894151,3.11518372491731
1922,2021-08-23,France,FR,EURO,112124,6379634,464,116596,125261.0,4384624.0,67871925,6460.14386655454,2.85682421115243
1923,2021-08-30,France,FR,EURO,85782,6465416,489,117085,95498.0,3869044.0,67871925,5700.50724213289,2.46825830877085
1924,2021-09-06,France,FR,EURO,64820,6530236,437,117522,70669.0,3534391.0,67871925,5207.44181043929,1.99946751788356
1925,2021-09-13,France,FR,EURO,46736,6576972,386,117908,51163.0,3430948.0,67871925,5055.03269577222,1.49122050232181
1926,2021-09-20,France,FR,EURO,36114,6613086,331,118239,39700.0,3181433.0,67871925,4687.40646445493,1.24786534872807
1927,2021-09-27,France,FR,EURO,30916,6644002,276,118515,33506.0,3057537.0,67871925,4504.86265123613,1.09584937156934
1928,2021-10-04,France,FR,EURO,26346,6670348,191,118706,29250.0,2855881.0,67871925,4207.75011169935,1.024202338963
1929,2021-10-11,France,FR,EURO,31095,6701443,175,118881,32843.0,2838117.0,67871925,4181.57728692681,1.15721092541287
1930,2021-10-18,France,FR,EURO,34241,6735684,179,119060,36085.0,2051037.0,67871925,3021.92254013718,1.75935392681848
1931,2021-10-25,France,FR,EURO,38425,6774109,177,119237,39946.0,1863193.0,67871925,2745.16009380904,2.14395395431391
1932,2021-11-01,France,FR,EURO,48057,6822166,212,119449,49560.0,1678791.0,67871925,2473.46896378731,2.95212447529204
1933,2021-11-08,France,FR,EURO,66361,6888527,233,119682,68055.0,1876788.0,67871925,2765.19046719244,3.62614211088306
1934,2021-11-15,France,FR,EURO,119701,7008228,317,119999,122268.0,2548297.0,67871925,3754.56714981931,4.79802785939002
1935,2021-11-22,France,FR,EURO,195222,7203450,454,120453,198036.0,3489066.0,67871925,5140.66162113422,5.67590294938531
1936,2021-11-29,France,FR,EURO,288799,7492249,619,121072,292049.0,4512008.0,67871925,6647.82677078925,6.47270572215298
1937,2021-12-06,France,FR,EURO,337285,7829534,903,121975,341145.0,5109248.0,67871925,7527.77823820379,6.67701000225474
1938,2021-12-13,France,FR,EURO,360652,8190186,1033,123008,365223.0,5364656.0,67871925,7904.08699915318,6.80794817039527
1939,2021-12-20,France,FR,EURO,519740,8709926,1157,124165,526052.0,6270064.0,67871925,9238.08187258576,8.38989841252019
1940,2021-12-27,France,FR,EURO,1140724,9850650,1315,125480,1151117.0,6767717.0,67871925,9971.30551402513,17.008941124459
1941,2022-01-03,France,FR,EURO,1726217,11576867,1484,126964,1752836.0,8643603.0,67871925,12735.1670075661,20.2789970802685
1942,2022-01-10,France,FR,EURO,1961912,13538779,1499,128463,2028035.0,8832046.0,67871925,13012.811998481,22.9622332130064
1943,2022-01-17,France,FR,EURO,2417043,15955822,1658,130121,2486551.0,7953174.0,67871925,11717.9142922497,31.2648887098409
1944,2022-01-24,France,FR,EURO,2329374,18285196,1933,132054,2404210.0,7014347.0,67871925,10334.6810923662,34.2756068383842
1945,2022-01-31,France,FR,EURO,1707588,19992784,1996,134050,1772483.0,5305353.0,67871925,7816.71213833997,33.4093320463313
